water_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,water_left_01,garden_tree_2,garden_grass_2,factory_industrial_part_top,military_crate,military_crate,military_crate,military_crate,military_crate,factory_industrial_part_top,outside_metal_fence_1,outside_metal_fence_1,dirty_river_vertical_01,garden_grass_1,outside_metal_fence_1,outside_metal_fence_1,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,garden_grass_3,garden_grass_3,garden_grass_3,garden_tree_4,garden_grass_1,garden_dirty_1,outside_metal_fence_1,garden_grass_3,garden_grass_1,garden_grass_2,garden_grass_2,garden_tree_4,garden_grass_2,garden_grass_2,garden_tree_6,garden_tree_5,garden_stone,garden_tree_5,garden_stone,garden_tree_3,garden_stone,garden_tree_3,garden_grass_1,dirty_river_vertical_01,garden_tree_11,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_4,outside_metal_fence_1,crate,crate,garden_grass_3,garden_grass_1,garden_grass_3,garden_grass_1,garden_grass_1,garden_tree_11,garden_grass_1,garden_grass_3,garden_grass_1,garden_grass_3,garden_grass_1,,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,garden_tree_2,garden_tree_12,garden_tree_12,garden_tree_2,garden_tree_12,garden_tree_12,garden_tree_3,garden_tree_12,garden_tree_12,garden_tree_3,garden_stone,garden_stone,water_right_01,,,,,,
,,,,,,,,,,,water_left_01,garden_tree_9,garden_grass_2,factory_industrial_part_top,garden_dirty_4,,garden_dirty_1,,,door_02_close,garden_dirty_1,outside_metal_door_01_close,dirty_river_vertical_01,garden_tree_3,outside_metal_fence_1,garden_grass_1,factory_industrial_part_top,house_cupboard_01,house_fridge,house_shink,house_stove,factory_industrial_part_top,garden_dirty_1,garden_grass_3,garden_grass_3,garden_dirty_1,garden_grass_1,garden_grass_1,outside_metal_fence_1,garden_grass_3,garden_tree_8,garden_grass_2,garden_grass_1,garden_tree_8,garden_tree_12,garden_grass_2,garden_tree_5,garden_tree_12,garden_stone,garden_tree_3,garden_tree_3,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_1,dirty_river_vertical_01,garden_stone,garden_grass_2,garden_tree_4,garden_tree_11,garden_tree_12,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_tree_2,garden_grass_2,garden_tree_11,garden_tree_3,garden_tree_8,garden_tree_12,garden_tree_12,garden_grass_2,garden_tree_12,garden_tree_4,garden_stone,water_top_right_01,,,,,,,
,,,,,,,,,,,water_bottom_left_01,garden_grass_2,garden_tree_9,factory_industrial_part_top,military_crate,military_crate,military_crate,military_crate,garden_dirty_4,factory_industrial_part_top,outside_metal_fence_1,outside_metal_fence_1,dirty_river_vertical_01,garden_grass_1,outside_metal_door_01_close,garden_dirty_2,door_02_close,,garden_dirty_4,,garden_dirty_1,factory_industrial_part_top,garden_grass_1,garden_grass_3,garden_grass_3,garden_grass_2,garden_grass_1,garden_grass_1,outside_metal_fence_1,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_12,garden_tree_8,garden_grass_2,garden_tree_8,garden_tree_8,garden_stone,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_4,garden_tree_4,dirty_river_bottom_right_01,dirty_river_top_left_01,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_10,garden_tree_4,,,,,,,,,,,,,,,,,,,,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_5,garden_tree_12,garden_dirty_1,garden_grass_2,garden_tree_12,garden_tree_4,garden_stone,garden_stone,water_right_01,,,,,,,
,,,,,,,,,,water_left_01,garden_tree_2,garden_grass_2,garden_tree_9,factory_industrial_part_top,,garden_dirty_1,,garden_dirty_1,,factory_industrial_part_top,garden_grass_1,garden_grass_1,dirty_river_vertical_01,garden_tree_3,outside_metal_fence_1,garden_tree_11,factory_industrial_part_top,garden_dirty_2,,,,factory_industrial_part_top,garden_grass_1,garden_dirty_1,garden_tree_4,garden_dirty_1,garden_dirty_1,garden_grass_1,outside_metal_fence_1,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_8,garden_stone,garden_grass_2,garden_grass_1,garden_grass_1,garden_tree_4,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_stone,garden_tree_3,garden_tree_4,garden_tree_10,garden_tree_11,garden_tree_12,,,,,,,,,,,,,,,,,,,,garden_tree_4,garden_tree_4,garden_tree_3,garden_dirty_1,garden_tree_4,garden_tree_12,garden_tree_12,garden_tree_12,garden_stone,garden_stone,water_top_right_01,,,,,,,,
,,,,,,,,,,water_left_01,garden_grass_2,garden_grass_2,garden_tree_2,factory_industrial_part_top,military_crate,military_crate,military_crate,military_crate,military_crate,factory_industrial_part_top,garden_grass_1,dirty_top_right_01,dirty_01,dirty_top_left_01,outside_metal_fence_1,misc_barrel,factory_industrial_part_top,house_bed_right,garden_dirty_1,house_bench,military_radio,factory_industrial_part_top,garden_grass_1,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,garden_grass_1,garden_tree_4,garden_grass_1,garden_tree_8,garden_grass_1,garden_tree_3,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_grass_2,garden_stone,garden_stone,garden_stone,garden_grass_2,garden_tree_6,garden_tree_3,garden_tree_10,garden_tree_11,garden_stone,garden_tree_4,,,,,,,,,,,,,,,,,,,,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_3,garden_tree_4,garden_grass_2,garden_tree_3,garden_tree_4,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,,,,,water_left_01,factory_industrial_part_left_02,@,@,@,@,@,@,@,@,@,garden_dirty_1,dirty_right_01,,dirty_left_01,outside_metal_fence_1,misc_barrel,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,garden_dirty_1,garden_grass_2,garden_dirty_1,garden_grass_2,garden_grass_2,garden_grass_2,outside_metal_fence_1,garden_tree_4,garden_grass_1,garden_tree_8,garden_grass_3,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_tree_4,garden_tree_4,garden_tree_3,garden_stone,garden_tree_8,garden_grass_2,garden_tree_6,garden_grass_2,garden_tree_3,garden_tree_3,garden_grass_2,garden_dirty_1,garden_tree_4,garden_tree_4,garden_tree_8,garden_tree_4,garden_tree_12,garden_tree_4,garden_dirty_1,garden_tree_12,garden_tree_12,garden_tree_11,garden_tree_11,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_11,garden_tree_4,garden_tree_8,garden_tree_2,garden_tree_12,garden_tree_2,garden_tree_8,garden_tree_11,garden_tree_11,garden_tree_8,garden_tree_3,garden_dirty_1,garden_tree_3,garden_tree_12,garden_tree_8,garden_tree_8,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,,,,,water_bottom_left_01,factory_industrial_part_left_02,@,misc_barrel,house_fridge,house_shink,medical_cupboard_01,medical_cupboard_01,lab_cupboard_01,lab_cupboard_01,@,garden_grass_2,dirty_right_01,,dirty_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_grass_1,garden_dirty_1,garden_tree_3,garden_dirty_1,garden_dirty_1,garden_tree_3,garden_grass_1,garden_grass_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_tree_3,garden_tree_3,garden_grass_3,garden_stone,dirty_river_vertical_01,garden_tree_4,garden_stone,garden_stone,garden_tree_4,garden_tree_8,garden_tree_2,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_6,garden_stone,garden_tree_6,garden_stone,garden_tree_10,garden_tree_3,garden_tree_4,garden_grass_2,garden_tree_8,garden_grass_2,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_3,garden_dirty_1,garden_tree_4,garden_tree_3,garden_tree_2,garden_tree_8,garden_tree_4,garden_tree_2,garden_tree_12,garden_tree_2,garden_grass_2,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_8,garden_tree_4,garden_tree_8,garden_dirty_1,garden_dirty_1,garden_tree_8,garden_tree_4,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,,,water_bottom_01,water_bottom_left_01,garden_grass_1,factory_industrial_part_left_02,window_01,misc_chain_top,misc_blood,,,,garden_dirty_1,misc_blood,window_01,garden_grass_1,dirty_right_01,garden_tree_4,dirty_left_01,garden_dirty_1,garden_tree_3,garden_tree_3,garden_tree_10,garden_tree_10,garden_tree_3,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_10,garden_tree_3,garden_tree_10,garden_grass_3,garden_stone,garden_stone,garden_tree_3,dirty_river_vertical_01,garden_tree_4,garden_tree_6,garden_tree_3,garden_tree_6,garden_tree_6,garden_stone,garden_tree_10,garden_tree_3,garden_tree_6,garden_tree_6,garden_tree_3,garden_tree_10,garden_tree_12,garden_dirty_1,garden_grass_2,garden_tree_8,garden_stone,garden_tree_8,garden_stone,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_5,garden_tree_12,garden_tree_8,garden_tree_11,garden_tree_2,garden_tree_3,garden_tree_5,garden_tree_4,garden_tree_3,garden_tree_4,garden_grass_2,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_12,garden_tree_5,garden_tree_3,garden_dirty_1,garden_grass_2,garden_tree_6,garden_tree_3,garden_tree_6,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,,water_left_01,garden_grass_1,garden_tree_3,garden_grass_1,garden_grass_1,@,misc_chain_top,house_bench,house_table,house_table,house_bench,misc_blood,house_bed_left,@,garden_grass_1,dirty_right_01,,dirty_left_01,garden_tree_10,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_stone,garden_stone,garden_tree_6,garden_tree_6,garden_dirty_1,garden_tree_10,garden_dirty_1,garden_tree_10,garden_tree_10,garden_grass_1,garden_tree_2,garden_tree_2,garden_tree_3,garden_tree_11,garden_tree_8,garden_tree_11,garden_tree_3,garden_dirty_1,garden_dirty_1,garden_dirty_1,garden_tree_4,garden_tree_3,garden_tree_4,garden_dirty_1,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_4,garden_tree_8,garden_tree_11,garden_tree_4,garden_grass_2,garden_tree_4,garden_tree_8,garden_grass_2,garden_tree_4,garden_tree_8,garden_grass_2,garden_tree_8,garden_tree_5,garden_tree_8,garden_tree_6,garden_tree_5,garden_tree_8,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,,water_bottom_left_01,garden_tree_3,garden_grass_2,garden_tree_3,garden_grass_1,@,misc_hook,misc_blood,,garden_dirty_1,,garden_dirty_1,house_bed_left,@,garden_grass_2,dirty_right_01,,dirty_left_01,garden_tree_10,dirty_river_vertical_01,garden_grass_1,garden_grass_2,garden_grass_3,garden_grass_2,garden_grass_1,garden_grass_3,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_3,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_4,garden_grass_2,garden_grass_2,garden_tree_3,garden_stone,garden_stone,garden_tree_6,garden_tree_3,garden_tree_2,garden_tree_2,garden_tree_3,garden_tree_10,garden_stone,garden_tree_3,garden_tree_4,garden_stone,garden_tree_3,garden_tree_8,garden_tree_8,garden_stone,garden_tree_8,garden_tree_3,garden_stone,garden_tree_3,garden_stone,garden_tree_3,garden_tree_4,garden_grass_2,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_2,garden_stone,garden_tree_3,garden_grass_2,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_3,garden_dirty_1,garden_tree_5,garden_tree_8,garden_dirty_1,garden_tree_12,garden_tree_8,garden_tree_3,garden_tree_6,garden_tree_8,garden_tree_8,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,,water_bottom_left_01,garden_tree_3,garden_tree_3,garden_tree_3,garden_grass_1,factory_industrial_part_left_02,@,@,window_01,door_02_close,@,@,window_01,@,@,garden_dirty_1,dirty_right_01,,dirty_left_01,garden_tree_3,dirty_river_vertical_01,garden_grass_1,garden_grass_2,garden_grass_3,garden_grass_3,garden_grass_3,garden_grass_1,garden_grass_2,garden_grass_2,garden_grass_3,garden_grass_3,garden_grass_2,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_2,garden_tree_2,garden_tree_3,garden_tree_3,garden_tree_10,garden_tree_10,garden_tree_3,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_3,garden_grass_1,garden_grass_2,garden_tree_3,garden_tree_3,garden_dirty_1,garden_grass_2,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_12,garden_tree_4,garden_tree_3,garden_tree_4,garden_tree_3,garden_tree_12,garden_tree_3,garden_grass_2,garden_tree_3,garden_tree_3,garden_grass_2,garden_tree_3,garden_tree_2,garden_dirty_1,garden_tree_3,garden_tree_3,garden_dirty_1,garden_tree_3,garden_stone,garden_tree_8,garden_tree_5,garden_tree_3,garden_tree_3,garden_tree_11,garden_tree_8,garden_stone,garden_stone,water_right_01,,,,,,,,
,,,,,water_left_01,garden_tree_3,garden_tree_3,garden_grass_1,garden_tree_3,garden_grass_2,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,garden_grass_1,dirty_river_vertical_01,garden_grass_2,garden_tree_11,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,dirty_right_01,,dirty_left_01,garden_stone,dirty_river_vertical_01,garden_grass_1,garden_grass_3,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_3,garden_grass_3,garden_grass_3,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_3,garden_tree_2,garden_tree_10,garden_tree_3,garden_tree_3,garden_tree_3,garden_tree_2,garden_tree_4,garden_tree_8,garden_tree_4,garden_tree_8,garden_stone,garden_tree_8,garden_grass_1,garden_tree_8,garden_grass_1,garden_tree_8,garden_tree_12,garden_tree_8,garden_dirty_1,garden_tree_4,garden_tree_3,garden_tree_3,garden_grass_2,garden_tree_4,garden_tree_4,garden_tree_4,garden_grass_2,garden_tree_3,garden_tree_2,garden_dirty_1,garden_dirty_1,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_3,garden_grass_2,garden_tree_8,garden_grass_2,garden_tree_8,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_3,garden_tree_11,garden_tree_8,garden_tree_6,garden_stone,garden_stone,water_bottom_right_01,water_bottom_01,,,,,,,
,,,,,water_left_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_3,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_3,dirty_river_vertical_01,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_11,garden_dirty_1,garden_dirty_1,dirty_right_01,,dirty_left_01,garden_stone,dirty_river_vertical_01,garden_grass_3,garden_grass_2,garden_grass_3,garden_grass_2,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_1,garden_tree_3,garden_tree_12,garden_tree_12,garden_tree_10,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_8,garden_grass_3,garden_tree_8,garden_tree_3,garden_tree_3,garden_tree_4,garden_tree_2,garden_tree_3,garden_tree_2,garden_tree_2,garden_tree_8,garden_tree_4,garden_tree_4,garden_tree_4,garden_tree_8,garden_tree_4,garden_grass_3,garden_grass_3,garden_tree_3,garden_tree_8,garden_grass_3,garden_tree_3,garden_grass_3,garden_grass_3,garden_grass_3,garden_tree_3,garden_tree_3,garden_grass_3,garden_grass_3,garden_grass_1,garden_grass_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_tree_8,garden_tree_8,garden_tree_8,garden_tree_8,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_8,garden_tree_8,garden_stone,garden_stone,garden_stone,water_right_01,,,,,,
,,,,,water_left_01,garden_stone,garden_grass_2,garden_grass_2,garden_grass_2,garden_dirty_1,garden_grass_2,garden_grass_2,dirty_top_right_01,dirty_top_01,dirty_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,,garden_stone,dirty_left_01,garden_stone,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,garden_tree_8,garden_tree_8,garden_stone,garden_grass_3,garden_tree_3,garden_grass_2,garden_tree_8,garden_stone,garden_tree_8,garden_stone,garden_tree_8,garden_grass_3,garden_tree_12,garden_tree_12,garden_tree_3,garden_tree_4,garden_grass_3,garden_tree_3,garden_stone,garden_tree_3,garden_grass_2,garden_tree_3,garden_grass_2,garden_grass_3,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_8,garden_stone,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_4,garden_tree_3,outside_metal_fence_1,garden_grass_1,garden_grass_1,garden_grass_3,garden_dirty_1,garden_grass_3,garden_tree_8,outside_metal_fence_1,garden_tree_3,garden_tree_8,garden_tree_4,garden_tree_8,garden_stone,garden_tree_9,garden_tree_8,garden_tree_8,garden_tree_3,garden_stone,garden_stone,garden_stone,water_right_01,,,,,,
,,,,,,water_top_left_01,garden_tree_3,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_dirty_1,dirty_right_01,,,,,,,,,,,dirty_left_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_2,garden_tree_3,garden_tree_3,dirty_river_top_right_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,garden_grass_2,garden_grass_2,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,garden_grass_3,garden_tree_3,garden_tree_8,garden_stone,garden_tree_8,garden_tree_11,garden_stone,garden_grass_1,garden_tree_3,garden_tree_4,garden_grass_2,outside_metal_fence_1,garden_tree_8,wooden_wall_01,wooden_wall_01,wooden_wall_01,misc_barrel,garden_grass_1,outside_metal_fence_1,garden_tree_11,garden_tree_8,garden_tree_8,garden_tree_10,garden_tree_2,garden_tree_8,garden_tree_11,garden_tree_4,garden_tree_4,garden_stone,garden_stone,garden_stone,water_right_01,,,,,,
,,,,,,water_left_01,garden_stone,garden_grass_2,garden_tree_3,garden_dirty_1,garden_grass_2,garden_grass_2,dirty_right_01,,,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_left_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_8,garden_tree_3,dirty_river_vertical_01,garden_tree_8,garden_tree_10,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_tree_3,garden_tree_12,garden_grass_1,garden_stone,garden_grass_1,garden_stone,garden_stone,garden_tree_8,garden_stone,garden_tree_12,garden_tree_3,garden_tree_12,garden_tree_3,garden_tree_3,garden_stone,dirty_river_vertical_01,garden_tree_3,garden_stone,garden_tree_8,garden_tree_3,garden_grass_2,garden_tree_9,garden_grass_2,garden_stone,garden_grass_2,garden_grass_2,garden_tree_3,outside_metal_fence_1,garden_dirty_1,wooden_wall_01,,wooden_wall_01,crate,garden_tree_8,outside_metal_fence_1,garden_tree_8,garden_tree_4,garden_stone,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_3,garden_tree_4,garden_tree_4,garden_stone,garden_stone,water_top_right_01,,,,,,,
,,,,,,water_left_01,garden_stone,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,dirty_right_01,,dirty_left_01,garden_dirty_2,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_2,garden_grass_1,garden_dirty_1,garden_grass_1,garden_grass_1,garden_grass_2,garden_tree_3,garden_grass_1,garden_dirty_1,garden_grass_2,garden_tree_10,garden_tree_3,garden_tree_4,garden_tree_10,garden_grass_3,garden_tree_4,garden_grass_3,garden_grass_3,garden_grass_3,dirty_river_vertical_01,garden_tree_10,garden_tree_10,garden_tree_3,garden_stone,garden_tree_4,garden_tree_3,garden_stone,garden_tree_12,garden_tree_2,garden_tree_8,garden_tree_2,garden_tree_3,garden_tree_12,garden_tree_12,garden_stone,garden_stone,garden_tree_8,garden_tree_3,garden_tree_3,garden_stone,garden_tree_3,dirty_river_vertical_01,garden_tree_11,garden_tree_11,garden_stone,garden_grass_1,garden_grass_2,garden_grass_2,garden_tree_11,garden_stone,garden_tree_3,garden_grass_2,garden_stone,outside_metal_fence_1,garden_dirty_1,wooden_wall_01,outside_wooden_door_01_close,wooden_wall_01,crate,garden_grass_1,outside_metal_fence_1,garden_tree_8,garden_tree_8,garden_tree_11,garden_tree_8,garden_tree_8,garden_dirty_1,garden_tree_10,garden_tree_10,garden_stone,garden_stone,water_top_right_01,,,,,,,,
,,,,,,water_left_01,garden_stone,garden_grass_2,garden_grass_2,garden_grass_2,garden_grass_2,garden_tree_3,dirty_right_01,garden_stone,dirty_left_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_grass_1,garden_tree_4,garden_grass_1,garden_grass_2,garden_tree_4,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_10,garden_stone,garden_grass_3,garden_stone,garden_stone,garden_tree_3,garden_grass_3,garden_tree_3,garden_stone,garden_tree_3,dirty_river_vertical_01,garden_tree_4,garden_tree_4,garden_stone,garden_tree_4,garden_tree_11,garden_stone,garden_tree_8,garden_grass_2,garden_tree_11,garden_tree_3,garden_tree_3,garden_stone,garden_stone,garden_tree_8,garden_grass_3,garden_grass_3,garden_grass_3,garden_tree_8,garden_tree_3,garden_tree_12,garden_tree_3,dirty_river_vertical_01,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_stone,garden_grass_1,garden_grass_2,garden_grass_2,garden_stone,garden_stone,garden_tree_3,outside_metal_fence_1,garden_grass_3,garden_tree_8,dirty_river_vertical_01,misc_dead,garden_grass_1,garden_grass_1,outside_metal_fence_1,garden_tree_3,garden_tree_8,garden_tree_3,garden_stone,garden_tree_4,garden_tree_10,garden_tree_3,garden_stone,garden_stone,water_top_right_01,,,,,,,,,
,,,,,,water_left_01,garden_stone,garden_stone,garden_grass_1,garden_grass_2,garden_grass_2,garden_grass_2,dirty_right_01,,dirty_left_01,garden_grass_2,crate,crate,misc_barrel,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_grass_2,garden_grass_2,garden_grass_1,garden_tree_3,garden_tree_12,garden_grass_3,garden_tree_12,garden_grass_3,garden_tree_4,garden_grass_3,garden_tree_4,garden_tree_11,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,garden_tree_3,garden_tree_11,garden_grass_1,garden_grass_1,garden_tree_4,garden_tree_2,garden_grass_2,garden_grass_2,garden_tree_12,garden_tree_12,garden_tree_8,garden_grass_1,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_vertical_left_01,garden_tree_11,garden_grass_1,garden_stone,garden_grass_1,garden_tree_3,garden_tree_3,garden_tree_8,garden_tree_3,garden_tree_8,garden_stone,garden_tree_3,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,dirty_river_vertical_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,garden_tree_4,garden_tree_4,garden_tree_2,garden_tree_10,garden_tree_10,garden_tree_10,garden_stone,garden_stone,water_top_right_01,,,,,,,,,,
,,,,,,,water_top_01,water_top_left_01,garden_stone,garden_grass_2,garden_grass_2,garden_dirty_1,dirty_right_01,,dirty_left_01,garden_grass_2,crate,crate,garden_grass_2,garden_grass_1,garden_tree_3,garden_grass_1,garden_grass_1,garden_grass_1,garden_tree_3,garden_tree_8,garden_dirty_2,garden_tree_12,garden_tree_3,garden_tree_10,garden_tree_10,garden_grass_3,garden_tree_4,garden_stone,dirty_river_bottom_right_01,dirty_river_top_left_01,garden_stone,garden_tree_12,garden_tree_4,garden_stone,garden_stone,garden_grass_1,garden_tree_3,garden_tree_3,garden_tree_4,garden_grass_1,garden_tree_8,garden_tree_11,garden_tree_8,garden_tree_8,garden_tree_8,dirty_river_vertical_01,garden_stone,garden_stone,garden_stone,garden_stone,garden_stone,garden_tree_4,garden_stone,garden_tree_8,dirty_river_vertical_01,garden_grass_1,garden_tree_11,garden_grass_1,garden_tree_11,garden_grass_3,garden_tree_3,garden_grass_2,garden_tree_9,garden_tree_3,garden_tree_8,garden_tree_8,garden_tree_3,garden_grass_2,military_crate,dirty_river_vertical_01,garden_grass_2,garden_stone,garden_grass_2,garden_stone,garden_tree_10,garden_tree_10,garden_dirty_1,garden_tree_3,garden_tree_3,garden_stone,garden_stone,water_top_right_01,,,,,,,,,,,
