,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,water_top_01,water_top_01,water_top_01,water_01,,,,,,,,,,,,,,,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,outside_metal_fence_1,stair_top,outside_metal_fence_1,water_top_01,water_top_01,water_top_01,water_top_left_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,water_right_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,water_left_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,water_top_right_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_left_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,water_right_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,water_left_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,water_right_01,,,,,,,,,,,,water_left_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,dirty_01,water_right_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_01,,,,,,,,,,,,water_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_top_01,water_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,stair_top,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,bg,bg,bg,bg,misc_barrel,misc_barrel,misc_barrel,misc_barrel,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,,bg,bg,bg,bg,bg,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_holder,factory_industrial_pipe_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,bg,bg,bg,bg,bg,bg,bg,bg,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,bg,bg,bg,bg,bg,bg,bg,bg,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,misc_barrel,misc_barrel,,,,,water_right_01,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,,bg,bg,bg,bg,bg,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_holder,factory_industrial_pipe_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,,,,,,water_right_01,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,bg,bg,bg,bg,bg,bg,bg,bg,bg,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,misc_barrel,misc_barrel,,,,,,water_right_01,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,bg,bg,bg,bg,bg,bg,bg,bg,misc_barrel,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_door_01_open,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,water_right_01,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,,,,,,,,,bg,bg,misc_barrel,misc_barrel,misc_barrel,bg,bg,bg,misc_barrel,misc_barrel,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,@@,@@,stair_top,stair_top,@@,@@,@@,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,factory_industrial_part_left,@,@,@,@,@,@,@,@,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,@@,@@,stair_top,stair_top,@@,@@,@@,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,@,@,@,@,@,@,@,@,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,stair_top,stair_top,water_right_01,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,stair_top,stair_top,water_right_01,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,stair_top,stair_top,water_right_01,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,stair_top,stair_top,water_right_01,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,stair_top,stair_top,water_right_01,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,dirty_right_01,dirty_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,,,,,water_bottom_01
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_top_left_01,,,,dirty_right_01,dirty_left_01,misc_barrel,crate,crate,crate,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_01,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,dirty_right_01,dirty_left_01,,,,,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,,,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,misc_barrel,misc_barrel,,,,,,,water_right_01,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,dirty_right_01,dirty_01,dirty_top_01,dirty_top_01,dirty_top_left_01,crate,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,misc_barrel,,misc_barrel,wooden_wall_01,wooden_wall_01,wooden_window_01,wooden_wall_01,wooden_wall_01,water_bottom_right_01,water_bottom_01,water_bottom_01,water_bottom_01,water_01,,,,,,,,,,,,,,,,,,water_01,water_top_01,water_top_01,water_top_left_01,dirty_bottom_right_01,dirty_bottom_01,dirty_bottom_01,dirty_01,dirty_left_01,,,misc_barrel,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,factory_industrial_part_top,,factory_industrial_part_top,,,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,misc_barrel,misc_barrel,factory_industrial_pipe_left,wooden_wall_01,house_shink,house_shink,house_shink,wooden_wall_01,crate,,misc_barrel,misc_barrel,water_right_01,,,,,,,,,,,,,,,,,,,,,water_left_01,crate,,crate,dirty_right_01,dirty_left_01,crate,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,outside_metal_door_01_close,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,,,,,,,,,,,,,,,water_01,water_top_01,water_top_left_01,misc_barrel,wooden_wall_01,military_crate,,,wooden_wall_01,crate,misc_barrel,,,water_right_01,,,,,,,,,,,,,,,,,,,,,water_left_01,,crate,,dirty_right_01,dirty_left_01,crate,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,misc_barrel,misc_barrel,,,,,,,,,,,,,,crate,crate,outside_metal_fence_1,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,misc_barrel,wooden_wall_01,wooden_window_01,wooden_wall_01,outside_wooden_door_01_close,wooden_wall_01,crate,,misc_barrel,,water_bottom_right_01,water_bottom_01,water_bottom_01,water_01,,,,,,,,,,,,,,,,,,water_left_01,crate,,,dirty_bottom_right_01,dirty_left_01,,,crate,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,outside_metal_fence_1,misc_barrel,,,,,,,,,,,,,,,,,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,dirty_river_top_right_01,dirty_river_bottom_left_01,,,,,,,,water_right_01,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_valve,factory_industrial_pipe_right,@@,@@,door_02_close,@@,window_02,@@,@@,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,,,,,,,,@@,@@,window_01,@@,@@,window_01,@@,@@,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,crate,crate,dirty_river_vertical_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_bottom_left_01,water_right_01,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_valve,factory_industrial_pipe_right,@@,crate,,@@,crate,house_table,@@,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,military_crate,military_crate,,,,,,@@,military_radio,medical_cupboard_01,lab_cupboard_01,house_shink,house_fridge,house_table,@@,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_01,water_top_01,water_top_left_01,,@@,@@,door_02_close,@@,@@,@@,window_01,@@,@@,dirty_river_vertical_01,water_right_01,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_valve,factory_industrial_pipe_right,window_02,crate,,door_02_open,,,window_01,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,@@,@@,window_01,@@,@@,,,window_01,,,,,,house_bench,@@,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,@@,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_right,military_crate,factory_industrial_pipe_left,@@,dirty_river_vertical_01,water_right_01,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_valve,factory_industrial_pipe_right,@@,crate,,@@,,,@@,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,@@,house_table,lab_cupboard_01,medical_cupboard_01,@@,,,@@,,,,,,,window_01,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,@@,factory_industrial_pipe_right,,,,,,factory_industrial_pipe_left,@@,outside_metal_door_01_close,water_bottom_right_01,water_bottom_01,water_bottom_01,water_01,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_valve,factory_industrial_pipe_right,@@,crate,,@@,[2],military_crate,@@,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,window_01,,,,@@,,,@@,house_bed_right,house_library,house_cupboard_01,,,misc_barrel,@@,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,@@,factory_industrial_pipe_right,house_bench,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_right,,factory_industrial_pipe_left,@@,dirty_river_vertical_01,,crate,crate,water_right_01,,water_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_left_01,outside_metal_fence_1,outside_metal_fence_1,@@,@@,door_02_close,@@,window_02,window_01,@@,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,@@,@@,@@,,@@,,,@@,@@,@@,window_01,@@,door_02_close,@@,@@,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,@@,@@,window_01,@@,@@,@@,window_01,@@,@@,dirty_river_vertical_01,,,,water_right_01,,water_left_01,crate,,crate,crate,,outside_metal_fence_1,military_crate,,,,,,,,,,,,,,,road_sewer_right_01,,,road_top_01,,
,,,,,,factory_industrial_part_top,@@,house_bed_right,,,@@,,,,,,,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_01,water_top_01,water_01,,,,,,,,water_left_01,dirty_river_vertical_01,,military_crate,crate,water_right_01,,water_left_01,crate,,,,,outside_metal_fence_1,dirty_river_bottom_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,,,,,
,,,,,,factory_industrial_part_top,window_01,,,,@@,,,,,,,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,dirty_river_vertical_01,@@,@@,@@,@@,outside_metal_fence_1,@@,@@,@@,@@,outside_metal_fence_1,outside_metal_door_01_open,outside_metal_fence_1,dirty_river_vertical_01,road_curve_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_top_01,road_curve_bottom_01,,,,,
,,,,,,factory_industrial_part_top,@@,house_bed_right,,,door_02_close,,,,,,,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,water_left_01,dirty_river_vertical_01,door_02_close,house_bench,,house_fridge,outside_metal_fence_1,@@,house_fridge,,door_02_close,,,,dirty_river_vertical_01,road_left_01,,,,,,,,,,,,,,road_right_01,,,,,
,,,,,,factory_industrial_part_top,@@,@@,window_01,@@,@@,,@,@,@,@,@,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,dirty_river_vertical_01,@@,window_01,@@,@@,outside_metal_fence_1,@@,@@,window_01,@@,house_bench,,,dirty_river_vertical_01,road_left_01,,,road_sewer_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_sewer_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_sewer_bottom_01,road_bottom_01,road_bottom_01,road_curve_right_01,,,,,
,,,,,,factory_industrial_part_top,misc_barrel,misc_barrel,crate,,,,factory_industrial_pipe_left,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_right,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,dirty_right_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,outside_metal_door_01_close,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_river_vertical_left_01,road_left_01,,,,,,,,,,,,,road_right_01,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,misc_barrel,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_right,,,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_01,water_bottom_left_01,dirty_bottom_right_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,outside_metal_door_01_open,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_river_vertical_left_01,road_left_01,,,,,,,,,,,,,road_right_01,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,,crate,,,,,factory_industrial_pipe_left,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_right,misc_barrel,misc_barrel,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,,,,,,,,dirty_river_vertical_01,road_left_01,,,,,,,,,,,,,road_right_01,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,factory_industrial_part_top,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_right,misc_barrel,misc_barrel,,,,,factory_industrial_part_top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,,,,,,,misc_barrel,dirty_river_vertical_01,road_left_01,,,,,,,,,,,,,road_right_01,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,,,outside_metal_fence_1,,,,,,outside_metal_fence_1,factory_industrial_pipe_left,factory_industrial_pipe_right,,factory_industrial_pipe_left,factory_industrial_pipe_right,outside_metal_fence_1,misc_barrel,,,,military_crate,outside_metal_fence_1,,,,,,,,,,,,,,,,,,,,,,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_holder,water_left_01,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,,misc_barrel,misc_barrel,misc_barrel,misc_barrel,,misc_barrel,dirty_river_vertical_01,road_curve_left_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_bottom_01,road_curve_right_01,outside_metal_fence_1,,,,,outside_metal_fence_1
,,,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,,,,,,outside_metal_fence_1,factory_industrial_part_left_02,factory_industrial_part_left_02,,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,misc_barrel,crate,,military_crate,military_crate,outside_metal_fence_1,factory_industrial_part_left_02,factory_industrial_part_left_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_left_01,,,,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,factory_industrial_pipe_left,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,,,,,water_top_01
